"method","metric","val","scenario","n","p_over_n","L","pi_po","pi_d","d","pev","gamma","perc_theta_share","alpha","graph_type"
"poFGGM","ThetaError",0.328000054465704,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.338573721268296,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.427248450909687,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.402770052786096,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.439447334092578,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.411361664332588,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.576556579142339,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.330211038169285,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.349018459147902,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.462455339227487,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.416862833154564,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.396795148120387,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.405807938206914,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.411244954233342,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.345453341527256,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.40018754198671,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.415938578240037,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.329642761506142,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.397861587715939,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.442676334344418,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.369798383486403,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.444200883085661,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.408019227099047,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.42325093083261,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.390564111734828,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.493914991092965,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.395326990579059,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.31879592713058,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.421552857934216,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.390423775755194,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.524222627094103,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.481079735057711,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.32260046865661,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.352617856810799,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.367661455080611,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.381788297888659,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.411880890263428,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.38825664481337,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.354577193783967,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.31279597456838,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.560452675009614,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.404923771918677,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.450158155230331,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.418182764701272,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.3794531468713,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.37932000468353,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.367709485902347,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.475602628021507,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.413611140828582,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.43436922197402,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.4017544155051,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.398257871626838,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.487384324890384,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.378172061376119,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.338691181519054,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.369765219704005,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.372117239427283,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.460234270195013,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.342364255806229,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.330909358933786,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.449799544936382,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.371101747545289,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.349243636967632,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.358157525319847,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.426256669419502,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.357376016685724,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.40470508329927,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.507872675435198,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.541951376016555,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.478204796038049,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.476580354380563,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.480757799757868,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.456853595024651,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.470000237486538,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.498535775332997,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.441002343853794,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.462244423097809,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.519679208445113,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.532016829191747,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.51262200877736,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.470793984722704,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.522650352056658,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.48033941235967,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.47303951570444,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.496683302489944,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.495669692339318,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.480653504600934,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.514820728745412,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.524099639094968,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.535695207679773,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.530721687028514,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.478188231321094,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.463268046231891,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.471887560586474,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.461028623258782,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.418850348733862,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.490319308178598,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.474706396784887,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.425130832599307,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.446940732507034,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.428446737119008,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.514137964207461,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.494083699701438,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.504928292805524,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.504558528947968,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.494065920485734,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.45905144753822,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.481097003924167,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.520962136038184,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.492160154126512,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.438357739343084,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.490740325774393,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.454303943987099,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.518054310207543,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.44907637926356,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.500638254747167,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.479145533916431,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.461722914616602,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.534514199074915,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.472243099937433,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.47089224760017,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.488148080532564,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.495648263650428,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.478832073734842,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.461746282162246,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.488793551766007,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.472185246742424,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.496199313366218,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.474170229696075,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.475648040199608,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.475827088178148,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.515427159245164,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.434890130360007,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.438391815791099,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.480118094944491,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.499378345460776,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.487866934464173,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.467199647406154,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.494676211920048,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.512165649322864,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.493353385211383,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.454321331545875,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.440915487718898,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.480411685084457,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.46189100543358,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.525955875767048,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.477616852164755,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.476360112342496,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.526969825881354,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.438452668196988,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.477460621377985,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.471215395388039,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.495272251466766,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.450247437586989,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.443267602129097,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.498988224430849,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.483175631379826,"d","100","0.2","5","0.5","0.5","200","0.99","0.0","1.0","best","smallworld"
